"filename", "language", "Markdown", "Python", "JSON", "JSON with Comments", "TypeScript", "TypeScript JSX", "YAML", "Jinja", "Ini", "Docker", "pip requirements", "MS SQL", "HTML", "JavaScript", "PostCSS", "Java", "Shell Script", "Properties", "XML", "comment", "blank", "total"
"/home/liush/projects/serverlessAIAgents/agentflow/skills/router.py", "Python", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 40, 270
"/home/liush/projects/serverlessAIAgents/agentflow/skills/runtime.py", "Python", 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 67, 497
"/home/liush/projects/serverlessAIAgents/agentflow/skills/validator.py", "Python", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 35, 165
"/home/liush/projects/serverlessAIAgents/agentflow/skills/versioning/__init__.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 48
"/home/liush/projects/serverlessAIAgents/agentflow/skills/versioning/diff_engine.py", "Python", 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 52, 362
"/home/liush/projects/serverlessAIAgents/agentflow/skills/versioning/migration.py", "Python", 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 66, 470
"/home/liush/projects/serverlessAIAgents/agentflow/skills/versioning/skill_version.py", "Python", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 41, 292
"/home/liush/projects/serverlessAIAgents/agentflow/skills/versioning/version_store.py", "Python", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 50, 323
"/home/liush/projects/serverlessAIAgents/agentflow/skills/vision.py", "Python", 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267, 41, 480
"/home/liush/projects/serverlessAIAgents/agentflow/skills/voice.py", "Python", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 52, 379
"/home/liush/projects/serverlessAIAgents/agentflow/state/__init__.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 40
"/home/liush/projects/serverlessAIAgents/agentflow/state/actions.py", "Python", 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 67, 379
"/home/liush/projects/serverlessAIAgents/agentflow/state/models.py", "Python", 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 40, 271
"/home/liush/projects/serverlessAIAgents/agentflow/state/selectors.py", "Python", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 45, 220
"/home/liush/projects/serverlessAIAgents/agentflow/state/store.py", "Python", 0, 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 79, 642
"/home/liush/projects/serverlessAIAgents/agentflow/storage/__init__.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 37
"/home/liush/projects/serverlessAIAgents/agentflow/storage/backend.py", "Python", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 49, 284
"/home/liush/projects/serverlessAIAgents/agentflow/storage/memory_backend.py", "Python", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 255
"/home/liush/projects/serverlessAIAgents/agentflow/studio/AGENTS.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/liush/projects/serverlessAIAgents/agentflow/studio/__init__.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 8
"/home/liush/projects/serverlessAIAgents/agentflow/studio/api.py", "Python", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 17, 102
"/home/liush/projects/serverlessAIAgents/agentflow/studio/models.py", "Python", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 59, 161
"/home/liush/projects/serverlessAIAgents/agentflow/studio/routes/__init__.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 25
"/home/liush/projects/serverlessAIAgents/agentflow/studio/routes/agents.py", "Python", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 31, 158
"/home/liush/projects/serverlessAIAgents/agentflow/studio/routes/knowledge.py", "Python", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 27, 100
"/home/liush/projects/serverlessAIAgents/agentflow/studio/routes/marketplace.py", "Python", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 85
"/home/liush/projects/serverlessAIAgents/agentflow/studio/routes/preview.py", "Python", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 25, 125
"/home/liush/projects/serverlessAIAgents/agentflow/studio/routes/publish.py", "Python", 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 47, 249
"/home/liush/projects/serverlessAIAgents/agentflow/studio/routes/service_nodes.py", "Python", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 90
"/home/liush/projects/serverlessAIAgents/agentflow/studio/routes/workflows.py", "Python", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 34, 155
"/home/liush/projects/serverlessAIAgents/agentflow/studio/server.py", "Python", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 140
"/home/liush/projects/serverlessAIAgents/agentflow/task/__init__.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 29
"/home/liush/projects/serverlessAIAgents/agentflow/task/control_plane.py", "Python", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 12, 103
"/home/liush/projects/serverlessAIAgents/agentflow/task/execution_plane.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 10, 89
"/home/liush/projects/serverlessAIAgents/agentflow/task/task.py", "Python", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 15, 102
"/home/liush/projects/serverlessAIAgents/agentflow/task/task_graph.py", "Python", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 20, 160
"/home/liush/projects/serverlessAIAgents/agentflow/task/task_id.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 67
"/home/liush/projects/serverlessAIAgents/agentflow/task/task_state.py", "Python", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 11, 88
"/home/liush/projects/serverlessAIAgents/agentflow/templates/AGENTS.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/liush/projects/serverlessAIAgents/agentflow/templates/__init__.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 10
"/home/liush/projects/serverlessAIAgents/agentflow/templates/base_template.py", "Python", 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 61, 352
"/home/liush/projects/serverlessAIAgents/agentflow/templates/finance/__init__.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 33
"/home/liush/projects/serverlessAIAgents/agentflow/templates/finance/compliance_template.py", "Python", 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 208
"/home/liush/projects/serverlessAIAgents/agentflow/templates/finance/financial_analysis_template.py", "Python", 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 208
"/home/liush/projects/serverlessAIAgents/agentflow/templates/finance/risk_assessment_template.py", "Python", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 212
"/home/liush/projects/serverlessAIAgents/agentflow/templates/healthcare/__init__.py", "Python", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 37
"/home/liush/projects/serverlessAIAgents/agentflow/templates/healthcare/diagnostic_support_template.py", "Python", 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 201
"/home/liush/projects/serverlessAIAgents/agentflow/templates/healthcare/patient_analysis_template.py", "Python", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 25, 195
"/home/liush/projects/serverlessAIAgents/agentflow/templates/healthcare/treatment_planning_template.py", "Python", 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 31, 199
"/home/liush/projects/serverlessAIAgents/agentflow/templates/manufacturing/__init__.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 35
"/home/liush/projects/serverlessAIAgents/agentflow/templates/manufacturing/production_planning_template.py", "Python", 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 199
"/home/liush/projects/serverlessAIAgents/agentflow/templates/manufacturing/quality_control_template.py", "Python", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 201
"/home/liush/projects/serverlessAIAgents/agentflow/templates/manufacturing/supply_chain_template.py", "Python", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 191
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/chatbot/README.md", "Markdown", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 104
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/chatbot/agent.yaml", "YAML", 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 63
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/chatbot/template.yaml", "YAML", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 61
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/data-pipeline/README.md", "Markdown", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 95
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/data-pipeline/agent.yaml", "YAML", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 72
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/data-pipeline/template.yaml", "YAML", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 66
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 33
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/README.md", "Markdown", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 121
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/alembic.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 69
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/api.py.j2", "Jinja", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 64
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/config/__init__.py.j2", "Jinja", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 86
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/config/settings.yaml", "YAML", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 65
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/db/init/01_schema.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 19, 12, 60
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 136
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/migrations/env.py.j2", "Jinja", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 83
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/repositories/__init__.py.j2", "Jinja", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/repositories/database.py.j2", "Jinja", 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 106
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/repositories/models.py.j2", "Jinja", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 89
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 40
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/routers/__init__.py.j2", "Jinja", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 51
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/schemas/__init__.py.j2", "Jinja", 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 133
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/services/__init__.py.j2", "Jinja", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 52
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/template.yaml", "YAML", 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 112
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/fullstack-app/tests/unit/test_example.py.j2", "Jinja", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 76
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/invoice-processor/README.md", "Markdown", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 99
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/invoice-processor/agent.yaml", "YAML", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 70
"/home/liush/projects/serverlessAIAgents/agentflow/templates/scenarios/invoice-processor/template.yaml", "YAML", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 56
"/home/liush/projects/serverlessAIAgents/agentflow/templates/template_manager.py", "Python", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 45, 255
"/home/liush/projects/serverlessAIAgents/agentflow/testing/__init__.py", "Python", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 55
"/home/liush/projects/serverlessAIAgents/agentflow/testing/agent_test_framework.py", "Python", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 49, 309
"/home/liush/projects/serverlessAIAgents/agentflow/testing/fixtures.py", "Python", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 47, 209
"/home/liush/projects/serverlessAIAgents/agentflow/testing/mock_llm.py", "Python", 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 45, 308
"/home/liush/projects/serverlessAIAgents/agentflow/tools/cli/__init__.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 15
"/home/liush/projects/serverlessAIAgents/agentflow/tools/cli/base.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 11, 74
"/home/liush/projects/serverlessAIAgents/agentflow/tools/cli/validators.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 7, 73
"/home/liush/projects/serverlessAIAgents/agentflow/utils/__init__.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 7
"/home/liush/projects/serverlessAIAgents/agentflow/utils/json_utils.py", "Python", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 33, 187
"/home/liush/projects/serverlessAIAgents/agentflow/utils/type_helpers.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 13, 119
"/home/liush/projects/serverlessAIAgents/agentflow/wizard/__init__.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 63
"/home/liush/projects/serverlessAIAgents/agentflow/wizard/agent_wizard.py", "Python", 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 54, 606
"/home/liush/projects/serverlessAIAgents/agentflow/wizard/gap_detector.py", "Python", 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 54, 429
"/home/liush/projects/serverlessAIAgents/agentflow/wizard/improvement_loop.py", "Python", 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 66, 426
"/home/liush/projects/serverlessAIAgents/agentflow/wizard/models.py", "Python", 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 56, 449
"/home/liush/projects/serverlessAIAgents/agentflow/wizard/skill_forge.py", "Python", 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 59, 431
"/home/liush/projects/serverlessAIAgents/agentflow/wizard/system_synthesizer.py", "Python", 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 34, 383
"/home/liush/projects/serverlessAIAgents/agentflow/wizard/test_synthesizer.py", "Python", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 32, 307
"/home/liush/projects/serverlessAIAgents/agentflow/world_model/__init__.py", "Python", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 68
"/home/liush/projects/serverlessAIAgents/agentflow/world_model/causal_model.py", "Python", 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 51, 383
"/home/liush/projects/serverlessAIAgents/agentflow/world_model/constraint_solver.py", "Python", 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 38, 298
"/home/liush/projects/serverlessAIAgents/agentflow/world_model/world_state.py", "Python", 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 51, 383
"/home/liush/projects/serverlessAIAgents/apps/AGENTS.md", "Markdown", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -12
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/AGENTS.md", "Markdown", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -12
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/README.md", "Markdown", -253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77, -330
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/__init__.py", "Python", 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -5, -28
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/__init__.py", "Python", 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -4, -55
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/base.py", "Python", 0, -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -94, -23, -170
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/factory.py", "Python", 0, -135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -103, -42, -280
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/skills.py", "Python", 0, -39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -4, -46
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/source/__init__.py", "Python", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -8
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/source/cobol_adapter.py", "Python", 0, -122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -59, -32, -213
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/source/fortran_adapter.py", "Python", 0, -291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -74, -53, -418
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/source/pli_adapter.py", "Python", 0, -300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -55, -428
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/source/rpg_adapter.py", "Python", 0, -323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -75, -62, -460
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/target/__init__.py", "Python", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -8
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/target/java_adapter.py", "Python", 0, -177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -42, -279
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/adapters/target/springboot_adapter.py", "Python", 0, -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -15, -127
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/agent.py", "Python", 0, -179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -145, -56, -380
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/agents/__init__.py", "Python", 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -40
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/agents/cards.py", "Python", 0, -171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -8, -187
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/agents/code_transformation_agent.py", "Python", 0, -93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -17, -121
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/agents/compliance_reporter_agent.py", "Python", 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -8, -62
"/home/liush/projects/serverlessAIAgents/apps/code_migration_assistant/agents/differential_verification_agent.py", "Python", 0, -263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -41, -316
