"filename", "language", "Python", "TypeScript", "HTML", "JavaScript", "PostCSS", "TypeScript JSX", "JSON", "JSON with Comments", "Markdown", "Docker", "YAML", "Ini", "Java", "Shell Script", "Properties", "XML", "MS SQL", "pip requirements", "comment", "blank", "total"
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/agents/enhanced_faq_agent.py", "Python", 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 89, 512
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/agents/external_kb_agent.py", "Python", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 50, 240
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/agents/internal_kb_agent.py", "Python", 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 91, 594
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/agents/maintenance_agent.py", "Python", 393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 103, 597
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/security/__init__.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 55
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/security/appi_compliance.py", "Python", 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 83, 584
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/security/audit_logger.py", "Python", 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 71, 601
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/security/permission_config.py", "Python", 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 47, 441
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/services/__init__.py", "Python", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 88
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/services/citation_service.py", "Python", 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 68, 456
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/services/coverage_dashboard.py", "Python", 309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 80, 531
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/services/faq_service.py", "Python", 356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 76, 499
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/services/feedback_service.py", "Python", 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 71, 523
"/home/liush/projects/serverlessAIAgents/apps/faq_system/backend/services/glossary_service.py", "Python", 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 60, 481
"/home/liush/projects/serverlessAIAgents/apps/faq_system/frontend/index.html", "HTML", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/liush/projects/serverlessAIAgents/apps/faq_system/frontend/src/components/ChatWindow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 68
"/home/liush/projects/serverlessAIAgents/apps/faq_system/main.py", "Python", 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 71, 417
"/home/liush/projects/serverlessAIAgents/apps/faq_system/main_enhanced.py", "Python", 456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 62, 566
"/home/liush/projects/serverlessAIAgents/apps/faq_system/tests/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 9
"/home/liush/projects/serverlessAIAgents/apps/faq_system/tests/data/analytics_test_cases.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 38, 24, 309
"/home/liush/projects/serverlessAIAgents/apps/faq_system/tests/data/expected_answers.json", "JSON", 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 141
"/home/liush/projects/serverlessAIAgents/apps/faq_system/tests/data/internal_faq_test_cases.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 41, 27, 296
"/home/liush/projects/serverlessAIAgents/apps/faq_system/tests/data/maintenance_test_cases.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 42, 24, 295
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/AGENTS.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/DESIGN.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 708
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 209
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/app_config.json", "JSON", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 5
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/agents/__init__.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 55
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/agents/analyzer_agent.py", "Python", 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 49, 444
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/agents/collector_agent.py", "Python", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 42, 404
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/agents/evidence_ledger_agent.py", "Python", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 29, 164
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/agents/notifier_agent.py", "Python", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 38, 272
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/agents/prediction_review_agent.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 36, 194
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/agents/redteam_agent.py", "Python", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 35, 216
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/agents/reporter_agent.py", "Python", 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 34, 429
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/agents/signal_scorer_agent.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 31, 187
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/main.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 121
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/main_enhanced.py", "Python", 485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 69, 698
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/routes/__init__.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 21
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/routes/collect.py", "Python", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 165
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/routes/evidence.py", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 118
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/routes/predictions.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 92
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/routes/settings.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 60
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/routes/signals.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 38
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/routes/sources.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 78
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/routes/trends.py", "Python", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30, 132
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/api/state.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 25
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/config.py", "Python", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 53, 209
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/db/__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 8
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/db/base.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 9
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/db/models.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 70
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/db/session.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 55
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/integrations/__init__.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 13
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/integrations/arxiv_api.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 52
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/integrations/github_api.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 74
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/integrations/news_api.py", "Python", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 22, 235
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/integrations/rss_fetcher.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 48
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/integrations/test_news_api.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 32, 159
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 9, 33
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/services/__init__.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 42
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/services/evidence_service.py", "Python", 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 44, 361
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/services/market_store.py", "Python", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 35, 260
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/services/prediction_service.py", "Python", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 27, 221
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/services/redteam_service.py", "Python", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 28, 236
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/services/registry.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 16
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/services/report_export_service.py", "Python", 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 41, 316
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/services/signal_service.py", "Python", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 27, 202
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/services/source_registry.py", "Python", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 172
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/workflow.py", "Python", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 49, 266
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/backend/workflow_engine.py", "Python", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 21, 129
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/.eslintrc.cjs", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/eslint.config.js", "JavaScript", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 88
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/index.html", "HTML", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 7066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7067
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/package.json", "JSON", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/public/favicon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 5
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 240
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/__tests__/integration.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 116
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/api/__tests__/client.test.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 23
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/api/client.ts", "TypeScript", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 22, 174
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/components/Dashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 13, 276
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/components/Layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 204
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/components/Reports.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 54, 532
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/components/Settings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 223
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/components/TrendChart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 98
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/components/TrendList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 175
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/components/__tests__/TrendChart.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 72
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/components/__tests__/TrendList.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 83
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/store/__tests__/useAppStore.test.ts", "TypeScript", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26, 144
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/store/useAppStore.ts", "TypeScript", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 33, 202
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/test/setup.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 26
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/test/vitest.d.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 15
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/types/index.ts", "TypeScript", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 114
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/src/vite-env.d.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 12
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 40
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/tsconfig.node.json", "JSON", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/frontend/vite.config.ts", "TypeScript", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 105
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/tests/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/tests/conftest.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 11
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/tests/test_agents.py", "Python", 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 69, 347
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/tests/test_evidence.py", "Python", 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 63, 435
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/tests/test_integration.py", "Python", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 48, 217
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/tests/test_predictions.py", "Python", 356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 74, 486
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/tests/test_red_team.py", "Python", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 80, 450
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/tests/test_signals.py", "Python", 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 56, 345
"/home/liush/projects/serverlessAIAgents/apps/market_trend_monitor/tests/test_workflow.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 51
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/AGENTS.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 325
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/index.html", "HTML", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 4056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4057
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/package.json", "JSON", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/postcss.config.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 28
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/api/client.ts", "TypeScript", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 15, 110
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/components/Approvals.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 26, 380
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/components/Conversations.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 100
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/components/Dashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 138
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/components/FileOrganizer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 374
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/components/Layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 67
